customer_id,customer_name,gender,age,email,phone_number,address,city,state,country,loyalty_points
944,Vincent Fisher,Female,68,kcolon@hotmail.com,-3238908,78359 Patricia Gardens North Donna,South Rachelmouth,Pennsylvania,Brazil,1903
945,Robert Gillespie,Male,48,mdeleon@hotmail.com,458.668.8585,0252 Leonard Plaza North Michelle,Keithton,New Mexico,Nauru,4053
946,William Sharp,Female,39,woodpamela@yahoo.com,9225676548,6354 Nicole Track Mayside NJ,North Raymouth,North Dakota,United States Virgin Islands,2173
947,Mariah Smith DDS,Female,28,margaret52@gmail.com,(732)236-115572559,67043 Allison Extension West Melissaview,West Nicholas,Kansas,Aruba,3592
948,William Frederick,Male,31,christopher56@gmail.com,403.919.6573,76050 Amanda Mission Apt. 125,Michelleport,Arizona,Netherlands Antilles,2749
949,Michelle King,Female,44,brenda68@yahoo.com,001-609-811-99900106,17438 Autumn Row Maureentown OR,Sarahbury,Vermont,United States of America,1783
950,Samantha Walters,Female,42,michael29@gmail.com,-8392334,08956 Vaughan Forges New Rachel,New Bettymouth,Alabama,Georgia,4792
951,Curtis Bradley,Female,67,leechristopher@gmail.com,724.758.3441,5457 Deanna Crossing Port Joanna,New John,Iowa,Guinea,2990
952,Jennifer Li,Female,24,kristin26@hotmail.com,403.546.658070136,205 Williams Port Jessicabury MH,Audreyfurt,Arizona,Turks and Caicos Islands,1945
953,Deanna Johnson,Female,66,angelakelley@gmail.com,(643)575-54449263,5776 Dustin Park Christianfurt IL,Port Monicaborough,Massachusetts,United Kingdom,4127
954,Erin Wu,Female,40,ehaynes@yahoo.com,(465)505-7122,61423 Jennifer Lake East Joanne,Martinburgh,Missouri,Guinea-Bissau,524
955,Joshua Gonzalez,Male,64,victoria98@hotmail.com,(600)320-0991695,499 Clark Locks Suite 293,North Gregory,Nevada,Solomon Islands,1205
956,Maria Mullins,Male,29,clarkcameron@yahoo.com,001-283-563-83435143,1650 Christopher Hills South Johnborough,Bryanmouth,Mississippi,Ethiopia,4688
957,Jordan Payne,Female,20,njimenez@hotmail.com,539-822-5318,23751 William Passage Apt. 967,Port Keith,Florida,Russian Federation,2128
958,Manuel Cook,Female,32,ujohnson@gmail.com,(725)733-5634033,57753 Taylor Well Oconnellburgh UT,New Anita,West Virginia,Suriname,525
959,Holly Wise,Female,45,josepark@hotmail.com,(402)496-510007468,9329 Stacy Fall Lake Juan,Jaredchester,North Carolina,Czech Republic,447
960,Jack Castillo,Female,23,tiffanymurray@gmail.com,-32867163,813 Lozano Extension Johnnyview AL,Rogertown,New Jersey,Kenya,2227
961,Miranda Gross,Male,25,madeline93@hotmail.com,941.600.9505514,3724 Kyle Glen Apt. 938,Dwayneland,Texas,Bouvet Island (Bouvetoya),1213
962,Stephanie Hardy,Male,18,lflores@hotmail.com,355.330.4287,695 Sheila Garden Parkfurt AR,Lake Stephanie,California,Malta,3179
963,Tammie Duran,Male,46,zrose@yahoo.com,-86545619,818 Richard Plaza Kendramouth MA,Petersonborough,Nevada,Norfolk Island,3749
964,Sean Lopez,Female,63,martin95@yahoo.com,962.509.0946,2000 Christopher Corner Apt. 258,West Joseph,Michigan,Iraq,2652
965,Jennifer Long,Male,27,irodriguez@yahoo.com,(504)369-36810739,4311 Ross Summit Apt. 001,West Danielstad,West Virginia,Myanmar,2321
966,Jeffrey Key,Female,57,walexander@gmail.com,001-324-219-141692650,9452 Miller Plain Suite 502,Rodriguezside,Georgia,Jamaica,1844
967,Nancy Day,Female,25,janetpetty@hotmail.com,(689)632-6781,38747 Oconnell Lodge West Michaelport,Wardville,Washington,Heard Island and McDonald Islands,2773
968,Arthur Cantu,Male,29,david98@gmail.com,864-216-2081032,Unit 8122 Box 1362 DPO,New Donald,Alabama,Kuwait,1183
969,April Bartlett,Female,19,jwalker@yahoo.com,(338)929-707838471,4712 Williams Heights North Deannaville,Mullinsburgh,Mississippi,Papua New Guinea,2826
970,Annette Moore,Male,26,lwalters@gmail.com,667.619.9476,5075 Wheeler Village New Christopherburgh,Barnesville,Virginia,Antigua and Barbuda,1870
971,David Orr,Male,38,kelly10@yahoo.com,357-433-19173384,94323 Cordova Crossing Apt. 737,Annestad,North Carolina,Australia,1552
972,Joshua Coleman,Male,38,ronald47@gmail.com,001-290-535-604001497,28398 John Trail Apt. 100,Jamesmouth,Connecticut,Heard Island and McDonald Islands,2573
973,David Edwards,Female,49,lcampos@hotmail.com,326-547-5346,822 James Tunnel Apt. 830,East Joseph,Oklahoma,United States Virgin Islands,2945
974,Dustin Franklin,Male,19,diana76@hotmail.com,421.311.95553713,Unit 8626 Box 7605 DPO,South Mitchellport,Massachusetts,Heard Island and McDonald Islands,2724
975,Timothy Palmer,Male,34,christy11@gmail.com,824.677.4584,6039 Mitchell Trail Westton PW,Garyfort,Oregon,Christmas Island,2296
976,Jennifer Simon,Female,29,jasondavidson@hotmail.com,238-973-4769,USCGC Booth FPO AP 79061,Port Christopher,Maine,Kuwait,3082
977,Miranda Sanford,Female,50,vicki82@hotmail.com,862.657.7493120,8694 Garcia Port Suite 270,Danielleberg,California,Tunisia,1741
978,Bradley Yates,Male,33,gperez@gmail.com,001-636-233-3769,6641 Carey Prairie Apt. 441,East Kristin,Vermont,Czech Republic,120
979,Allison Vasquez,Male,60,duranalexander@yahoo.com,6334149248,516 Shari Trafficway Scottside PA,South Heather,Hawaii,Kenya,2166
980,Tiffany Bailey,Female,41,jwells@hotmail.com,001-629-755-2579,4180 Watkins Ridges Apt. 249,Barkerfurt,West Virginia,Algeria,969
981,Jeremy Manning,Male,54,lindsay91@yahoo.com,248-681-59092488,09550 Susan Spur Beckhaven MT,Cassandramouth,Kansas,Guernsey,2725
982,Karen Lopez,Female,58,patrickbarnett@yahoo.com,(809)620-13413324,72007 Jonathan Mount Suite 586,Crawfordton,Wisconsin,Puerto Rico,2110
983,Allison Kelly,Male,34,uharrison@hotmail.com,-7837,67098 Susan Stream Apt. 155,West Thomasfurt,Utah,Korea,963
984,Austin Davis,Male,42,johncooper@yahoo.com,591-936-2218,106 Brian Road West Nicole,North Meghanbury,New York,Montserrat,1315
985,Jody Anderson,Female,34,barbaranewton@yahoo.com,-4893714,8433 Richard Plain South Carlos,New Pamelamouth,Michigan,Greece,3968
986,Emily Alexander,Male,63,megan86@gmail.com,690.826.75690952,34870 Johnson Ranch Suite 144,West Alecstad,California,United Kingdom,999
987,Brittany Patton,Male,32,phutchinson@hotmail.com,824.484.57825413,3886 Allison Route Lake Darleneview,East Carlosshire,Texas,Ukraine,4115
988,Katherine Fletcher,Female,66,patrick08@yahoo.com,(685)733-784828079,5150 Evans Trafficway Apt. 311,Erikstad,Indiana,Hungary,619
989,Wendy Rowe,Male,65,kevinkeller@gmail.com,(399)634-3135,55942 Campbell Parkways Apt. 551,Ramirezborough,Washington,Papua New Guinea,2266
990,Jorge Long,Male,56,christina00@hotmail.com,(476)221-1731,5738 Webster Lake Suite 897,Jenniferstad,South Carolina,Indonesia,3393
991,Stephanie Davis,Male,68,zacharycox@yahoo.com,001-494-619-11725432,20038 Jeanne Mill Suite 832,Danchester,Illinois,Lithuania,3242
992,Kathy Thomas,Male,69,robertsonnancy@hotmail.com,431.222.0484,3153 Bell Crescent Suite 263,Matthewville,Hawaii,Tajikistan,1484
993,Cheyenne Johnson,Female,53,andrew20@gmail.com,(913)638-5458,7436 Suzanne Rapid Suite 110,South Andrew,Wyoming,Denmark,4408
994,Kenneth Williams,Male,29,nancy94@gmail.com,-9311,63687 Brittney Knolls Allenmouth NV,Howardport,Nebraska,Papua New Guinea,625
995,Kristine Hart,Female,56,kristen93@hotmail.com,522-408-2180354,17299 Weaver Islands New Kathrynmouth,Mariafort,Maryland,Svalbard & Jan Mayen Islands,2747
996,Howard Anderson,Male,21,kimmatthew@hotmail.com,001-437-534-619586520,44757 Lee Corners Suite 335,Gregoryport,Nevada,Maldives,1605
997,Jacob Rivera,Male,38,dmcdaniel@hotmail.com,(282)428-5234,298 Ashley Extensions Apt. 688,North Tammy,Wisconsin,Tonga,257
998,Lori Rodriguez,Female,69,rosescott@hotmail.com,257-504-667866469,178 Weaver Stream New Lindafurt,North James,Arkansas,Uruguay,3532
999,Whitney Diaz,Female,51,howardtracy@yahoo.com,001-863-518-9100,2782 Misty Knolls Christopherview TX,North Julieton,Utah,Somalia,3341
1000,Mary Alvarez,Male,41,gescobar@hotmail.com,(654)834-0666,USNS Robertson FPO AE 43433,North Cynthiaton,Massachusetts,Croatia,4020
